OSEBuildingID,PrimaryPropertyType,CouncilDistrictCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuildings,ENERGYSTARScore,SiteEUIkBtusf,SiteEUIWNkBtusf,SourceEUIkBtusf,SourceEUIWNkBtusf,SiteEnergyUsekBtu,SiteEnergyUseWNkBtu,SteamUsekBtu,ElectricitykBtu,NaturalGaskBtu,OtherFuelUsekBtu,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,SiteEUIkBtusf_diff1516,SiteEUIWNkBtusf_diff1516,SourceEUIkBtusf_diff1516,SourceEUIWNkBtusf_diff1516,SiteEnergyUsekBtu_diff1516,SiteEnergyUseWNkBtu_diff1516,SteamUsekBtu_diff1516,ElectricitykBtu_diff1516,NaturalGaskBtu_diff1516,TotalGHGEmissions_diff1516,GHGEmissionsIntensity_diff1516
626,non-refrigeratedwarehouse,2.0,1954.0,1.0,1.0,78814.0,0.0,78814.0,87.0,7.9,8.7,18.9,19.8,620483.0,688110.0,0.0,399918.0,220582.0,0.0,nan,14.5,0.16,0.8999984699999999,0.0,7.900000000000006,5.699999999999989,55484.5,113557.5,0.0,200520.0,0.0,0.0,0.2199999999999999
627,small-andmid-sizedoffice,2.0,1904.0,1.0,4.0,58970.0,0.0,58970.0,,29.5,33.7,69.9,74.6,1723642.0,1971910.0,0.0,1090706.0,632981.0,0.0,nan,41.22,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
628,distributioncenter,2.0,1910.0,1.0,6.0,75600.0,10800.0,64800.0,29.0,34.2,34.2,107.3,107.3,2103276.0,2103276.0,0.0,2103363.0,0.0,0.0,nan,14.66,0.07,1.9000000000000057,5.400000000000006,3.4000000000000057,7.000006100000007,205790.5,573655.5,0.0,68838.0,136700.0,7.739999999999995,0.31
629,distributioncenter,2.0,1907.0,1.0,4.0,56270.0,0.0,56270.0,,18.5,18.5,58.1,58.1,1040593.0,1040593.0,0.0,1040636.0,0.0,0.0,nan,7.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133485.0,3.649999999999999,0.0999999999999999
630,small-andmid-sizedoffice,2.0,1904.0,1.0,4.0,66842.0,0.0,66842.0,34.0,86.1,86.1,234.1,234.1,4618360.0,4618360.0,0.0,3686509.0,932005.0,0.0,nan,75.2,0.89,2.0,2.300000760000003,4.499998470000008,6.200001499999999,147533.75,340155.5,0.0,80436.0,67017.0,4.1200000000000045,0.18
632,small-andmid-sizedoffice,2.0,1909.0,1.0,6.0,75288.0,10800.0,64488.0,78.0,45.9,45.9,144.3,144.3,2996502.0,2996502.0,0.0,2996261.0,365.0,0.0,nan,20.91,0.11,1.500000759999999,0.0,2.300003099999998,0.0,113251.5,506445.75,0.0,29848.0,83302.0,4.629999999999996,0.2
633,largeoffice,2.0,1904.0,1.0,7.0,184322.0,0.0,184322.0,75.0,56.0,56.0,175.8,175.8,10317852.0,10317852.0,0.0,10318279.0,0.0,0.0,nan,71.93,0.15,16.000003099999986,16.000003099999986,50.50000609999995,50.50000609999995,916307.0,916307.0,0.0,915990.0,0.0,6.390000000000001,0.43
634,largeoffice,2.0,2009.0,1.0,7.0,287853.0,0.0,287853.0,33.0,99.4,97.5,311.6,305.4,28433056.0,27873722.0,0.0,28341576.0,92656.0,0.0,nan,202.49,0.28,63.2999969,59.900000000000006,128.10000609999997,124.5999878,5994753.0,6638071.0,0.0,2794614.0,3199764.0,189.42,1.1
635,small-andmid-sizedoffice,2.0,1914.0,1.0,2.0,64512.0,0.0,64512.0,49.0,97.7,99.3,206.4,203.7,6155789.0,6258938.0,0.0,3128812.0,3027106.0,0.0,nan,182.58,2.62,3.60000153,3.60000153,11.300000000000011,11.300000000000011,619907.5,619907.5,0.0,619583.0,0.0,4.32,0.27
638,non-refrigeratedwarehouse,2.0,1926.0,1.0,7.0,144050.0,0.0,144050.0,17.0,30.1,34.8,73.6,79.3,4329044.0,5019023.0,0.0,2898909.0,1430255.0,0.0,nan,96.17,0.58,1.6000000000000014,3.600000380000001,5.099996950000005,11.10000153,195257.75,441665.5,0.0,187054.0,8082.0,1.740000000000002,0.12
639,small-andmid-sizedoffice,2.0,1930.0,1.0,3.0,60592.0,0.0,60592.0,19.0,82.7,85.7,245.6,248.8,4993962.0,5175294.0,0.0,4587894.0,406258.0,0.0,nan,53.56,0.56,9.9999969,10.199996900000002,21.299993900000004,24.400003099999992,2002460.0,2206652.0,1049839.0,952128.0,0.0,87.66999999999996,0.6099999999999999
641,retailstore,2.0,1993.0,1.0,1.0,107930.0,0.0,107930.0,58.0,65.1,65.1,186.1,186.1,7015692.0,7015692.0,0.0,6067255.0,948688.0,0.0,nan,92.68,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3299999999999999
642,non-refrigeratedwarehouse,2.0,1926.0,1.0,1.0,99084.0,0.0,99084.0,64.0,20.0,22.9,48.1,51.2,1976920.0,2272549.0,0.0,1287437.0,689537.0,0.0,nan,45.6,0.4,0.0,45.5,0.0,140.1999969,0.0,0.0,0.0,0.0,0.0,0.0,0.1399999999999999
647,distributioncenter,1.0,1953.0,1.0,1.0,72719.0,0.0,72719.0,31.0,33.5,35.9,91.6,94.2,2434208.0,2610517.0,0.0,1964999.0,469290.0,0.0,nan,38.62,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099999999999999
649,small-andmid-sizedoffice,2.0,1930.0,1.0,4.0,76624.0,0.0,76624.0,91.0,34.7,43.4,103.0,130.2,2660396.0,3323813.0,0.0,2438699.0,221798.0,0.0,nan,28.78,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
650,small-andmid-sizedoffice,4.0,2001.0,1.0,6.0,91706.0,36583.0,55123.0,3.0,134.3,134.3,421.6,421.6,7654264.0,7654264.0,0.0,7654580.0,0.0,0.0,nan,53.36,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
651,medicaloffice,7.0,2008.0,1.0,5.0,96188.0,37287.0,58901.0,24.0,139.9,150.1,345.5,356.2,13253979.0,14217061.0,0.0,9005710.0,4248643.0,0.0,nan,288.43,2.6,1.7000015299999944,5.700000000000003,1.5999999999999943,6.600003100000009,187045.0,590159.5,0.0,0.0,200598.0,10.559999999999988,0.3
652,largeoffice,1.0,1991.0,1.0,5.0,138106.0,16221.0,121885.0,45.0,66.8,66.8,209.7,209.7,7761927.0,7761927.0,0.0,7762250.0,0.0,0.0,nan,54.11,0.15,2.7000030500000065,2.5,7.400003099999992,7.30000609999999,527078.0,578440.0,0.0,451406.0,75101.0,7.139999999999986,0.22
654,retailstore,2.0,1973.0,1.0,1.0,56572.0,0.0,56572.0,70.0,38.6,43.0,84.6,89.2,2184912.0,2432127.0,0.0,1193403.0,991558.0,0.0,nan,60.98,0.99,1.4000030499999951,0.0,0.7000031000000035,0.0,236929.0,660587.0,319607.25,0.0,0.0,24.08999999999997,0.2300000000000001
656,medicaloffice,3.0,2004.0,1.0,0.0,225982.0,0.0,225982.0,61.0,92.7,93.5,225.6,220.9,18558162.0,18715848.0,6765824.0,11792829.0,0.0,0.0,nan,604.45,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
658,largeoffice,2.0,2000.0,1.0,11.0,312512.0,0.0,312512.0,,84.2,84.2,263.1,263.1,26313108.0,26313108.0,0.0,26123609.0,190583.0,0.0,nan,192.23,0.26,0.6000000000000014,0.6000000000000014,2.0999999999999943,2.0999999999999943,68708.5,68708.5,0.0,68500.0,0.0,0.4699999999999988,0.12
660,small-andmid-sizedoffice,7.0,1926.0,1.0,6.0,97720.0,0.0,97720.0,,35.6,35.6,111.7,111.7,2616226.0,2616226.0,0.0,2616334.0,0.0,0.0,nan,18.24,0.07,0.0,0.0,0.0,0.0,0.0,336510.0,0.0,0.0,0.0,0.0,0.3700000000000001
661,medicaloffice,3.0,1985.0,1.0,10.0,422503.0,206580.0,215923.0,48.0,90.5,90.5,268.7,268.7,17871658.0,17871658.0,1582184.0,16290151.0,0.0,0.0,nan,235.69,0.39,0.0,0.0,0.0,0.0,0.0,89313.0,0.0,0.0,0.0,0.0,0.1
671,medicaloffice,3.0,1987.0,1.0,7.0,94500.0,0.0,94500.0,54.0,63.6,61.0,199.7,191.4,6010407.0,5760221.0,0.0,6010658.0,0.0,0.0,nan,41.9,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53705.0,0.0,0.17
673,retailstore,1.0,2005.0,1.0,1.0,94713.0,0.0,94713.0,79.0,47.7,47.3,129.9,128.7,5230553.0,5186267.0,0.0,4196627.0,1034099.0,0.0,nan,84.18,0.7,6.699998470000004,4.600000000000001,0.0,0.0,721752.5,1031654.5,0.0,80671.0,0.0,0.0,0.0
674,medicaloffice,7.0,2008.0,1.0,9.0,302902.0,101342.0,201560.0,61.0,70.6,71.0,216.4,216.8,14224039.0,14292832.0,0.0,13704062.0,520546.0,0.0,nan,123.18,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40813.0,0.0,0.0,1.5099999999999998
675,medicaloffice,3.0,2008.0,1.0,15.0,434475.0,250000.0,184475.0,60.0,126.7,130.4,302.0,306.5,55030192.0,56652364.0,21474092.0,33557492.0,0.0,0.0,nan,1891.47,4.02,1.7000007600000018,2.5999984700000027,5.4999969000000135,8.300000000000011,1028898.0,1348063.0,0.0,1028273.0,0.0,7.179999999999993,0.1399999999999999
677,medicaloffice,3.0,1973.0,1.0,19.0,319911.0,156407.0,163504.0,53.0,86.9,91.6,235.6,241.3,14830411.0,15633396.0,3274333.0,11556559.0,0.0,0.0,nan,333.3,0.89,19.700001529999994,18.19999695,35.50000309999999,34.00000309999999,1740817.5,1992031.5,0.0,629788.0,1110885.0,63.38999999999999,0.7799999999999999
678,largeoffice,7.0,1900.0,1.0,6.0,205521.0,0.0,205521.0,93.0,58.3,62.2,129.4,134.1,8371368.0,8933559.0,1975527.0,4539701.0,1856327.0,0.0,nan,282.72,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
679,small-andmid-sizedoffice,7.0,1900.0,1.0,6.0,56700.0,0.0,56700.0,45.0,60.8,62.2,191.0,195.2,3436032.0,3511630.0,0.0,3436173.0,0.0,0.0,nan,23.95,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
680,small-andmid-sizedoffice,2.0,1925.0,1.0,4.0,72000.0,0.0,72000.0,93.0,33.1,33.4,101.1,101.4,2383075.0,2403497.0,0.0,2287128.0,96042.0,0.0,nan,21.04,0.16,9.099996949999998,9.499996949999996,23.3000031,24.19999390000001,1173981.0,1758537.0,0.0,850466.0,323222.0,23.090000000000003,0.3399999999999999
681,largeoffice,7.0,2000.0,1.0,4.0,191146.0,94892.0,96254.0,93.0,48.9,48.9,153.4,153.4,5032796.0,5032796.0,0.0,5033004.0,0.0,0.0,nan,35.09,0.07,2.400006100000013,0.0,5.100012199999924,1.5999755999999934,245760.0,739096.0,0.0,130480.0,114552.0,6.990000000000009,0.7799999999999998
682,other,1.0,2001.0,1.0,3.0,68763.0,11527.0,57236.0,,123.4,136.4,266.5,280.2,6171270.0,6822030.0,0.0,3276396.0,2895010.0,0.0,nan,176.59,2.36,8.200003100000004,9.000006100000007,0.0,0.0,487382.0,806064.0,0.0,0.0,0.0,0.0,0.0
683,other,2.0,1994.0,1.0,1.0,102133.0,0.0,102133.0,,196.1,204.7,447.5,450.2,21069722.0,21992704.0,0.0,12415487.0,8654752.0,0.0,nan,546.2,4.83,5.200000000000003,12.300001529999996,5.300003099999998,14.700006099999996,266645.0,561411.5,0.0,0.0,273313.0,14.470000000000006,0.4399999999999999
685,largeoffice,7.0,2008.0,1.0,14.0,362046.0,124506.0,237540.0,81.0,74.7,74.8,233.7,233.8,17812788.0,17832980.0,0.0,17708599.0,104922.0,0.0,nan,129.02,0.15,22.799993900000004,22.799993900000004,71.69997560000002,71.69997560000002,2512934.0,2512934.0,0.0,2511978.0,0.0,17.52000000000001,0.7100000000000001
689,other,7.0,1994.0,1.0,2.0,140000.0,0.0,140000.0,,165.6,170.5,409.3,409.5,13480326.0,13876244.0,0.0,9165964.0,4314741.0,0.0,nan,293.05,1.81,0.0,0.0,0.0,0.0,208862.5,208862.5,0.0,208544.0,0.0,1.4600000000000009,0.21
690,largeoffice,7.0,2001.0,1.0,23.0,538933.0,84660.0,454273.0,92.0,42.0,42.0,131.7,131.7,14991744.0,14991744.0,0.0,14992367.0,0.0,0.0,nan,104.51,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000001
692,other,7.0,1983.0,1.0,6.0,275982.0,197130.0,78852.0,,71.7,71.7,225.1,225.1,5653656.0,5653656.0,0.0,5653891.0,0.0,0.0,nan,39.41,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
693,small-andmid-sizedoffice,7.0,1982.0,1.0,5.0,98668.0,0.0,98668.0,89.0,48.5,47.6,152.3,149.4,4785692.0,4693471.0,0.0,4785890.0,0.0,0.0,nan,33.36,0.13,1.9999984700000013,1.2999984700000056,6.100006100000002,4.30000609999999,373320.0,765472.0,0.0,372918.0,0.0,2.6099999999999994,0.2299999999999999
696,largeoffice,7.0,1978.0,1.0,1.0,105100.0,0.0,105100.0,1.0,207.7,215.7,566.6,575.0,21832304.0,22666942.0,0.0,17527226.0,4305805.0,0.0,high outlier,350.87,2.62,0.0999998099999999,0.0,0.3999984699999999,0.0,11566.25,160802.75,0.0,11514.0,0.0,0.08,0.0399999999999999
700,retailstore,7.0,2008.0,1.0,1.0,57176.0,0.0,57176.0,32.0,200.6,205.1,456.6,452.8,12037792.0,12306833.0,0.0,7061628.0,4976456.0,0.0,high outlier,313.53,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
701,retailstore,7.0,1978.0,1.0,1.0,50660.0,0.0,50660.0,53.0,47.3,46.1,122.0,118.4,2394843.0,2336480.0,0.0,1754715.0,640201.0,0.0,nan,46.23,0.76,3.1000000000000014,5.000001529999999,9.699996900000002,15.699996900000002,342177.0,590958.5,0.0,341908.0,0.0,2.390000000000001,0.18
702,small-andmid-sizedoffice,7.0,1937.0,1.0,2.0,61929.0,0.0,61929.0,55.0,53.9,62.8,130.4,139.7,2150536.0,2502420.0,0.0,1407970.0,742624.0,0.0,nan,49.26,0.7,5.999999240000001,10.599998470000005,5.900003099999992,12.800003099999998,578685.5,900070.0,0.0,0.0,597389.0,31.58999999999999,0.42
703,largeoffice,7.0,2000.0,1.0,4.0,165111.0,55000.0,110111.0,2.0,208.6,208.6,654.9,654.9,22965152.0,22965152.0,0.0,22966105.0,0.0,0.0,high outlier,160.1,0.37,4.5,6.0,501.6999878,499.4,76808.0,185368.0,0.0,131867.0,0.0,0.0,0.08
704,largeoffice,7.0,2000.0,1.0,4.0,129551.0,42500.0,87051.0,1.0,301.5,296.3,946.8,930.5,25764716.0,25321686.0,0.0,25765784.0,0.0,0.0,high outlier,179.62,0.53,0.0,0.0,0.8999938999999983,0.0,0.0,0.0,0.0,217549.0,0.0,0.0,0.0199999999999999
705,largeoffice,7.0,2000.0,1.0,5.0,162420.0,55971.0,106449.0,51.0,82.0,82.0,257.4,257.4,7649110.0,7649110.0,0.0,7649428.0,0.0,0.0,nan,53.32,0.13,10.500001529999992,15.000001529999992,15.900006099999985,22.8000122,1159719.0,1494517.0,0.0,258683.0,900697.0,49.63999999999999,0.7499999999999999
706,largeoffice,7.0,2008.0,1.0,5.0,183964.0,46763.0,137201.0,53.0,111.0,111.0,348.6,348.6,15232788.0,15232788.0,0.0,15233421.0,0.0,0.0,nan,106.19,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399999999999999
707,largeoffice,7.0,1986.0,1.0,5.0,208210.0,78848.0,129362.0,95.0,49.6,56.6,114.9,122.3,5454482.0,6228591.0,0.0,3306124.0,2148495.0,0.0,nan,137.15,0.59,0.0,0.0,0.0,0.0,0.0,111762.25,0.0,0.0,353476.0,13.939999999999998,0.13
708,largeoffice,7.0,1986.0,1.0,7.0,277486.0,80283.0,197203.0,66.0,66.0,66.0,207.2,207.2,12931002.0,12931002.0,0.0,12931539.0,0.0,0.0,nan,90.15,0.12,0.0,0.0,1.8999938999999983,6.100000007336348e-06,0.0,0.0,0.0,172505.0,0.0,0.0,0.1099999999999999
709,largeoffice,7.0,1993.0,1.0,3.0,187130.0,0.0,187130.0,78.0,50.6,53.3,159.0,167.3,9680169.0,10186558.0,0.0,9680570.0,0.0,0.0,nan,67.48,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
710,largeoffice,7.0,2000.0,1.0,5.0,251044.0,117867.0,133177.0,98.0,124.7,124.7,391.5,391.5,17320768.0,17320768.0,0.0,17321485.0,0.0,0.0,nan,120.75,0.18,24.40000153,25.0,36.59999690000001,39.900000000000006,1788618.0,2051473.5,0.0,384175.0,1404351.0,77.26,1.1800000000000002
711,non-refrigeratedwarehouse,7.0,1912.0,1.0,5.0,154330.0,0.0,154330.0,79.0,13.1,16.1,41.2,50.5,1250669.0,1532735.0,0.0,1250721.0,0.0,0.0,nan,8.72,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399999999999999
712,largeoffice,7.0,1918.0,1.0,6.0,108245.0,14690.0,93555.0,75.0,51.8,51.8,156.6,156.6,5101817.0,5101817.0,305664.0,4796352.0,0.0,0.0,nan,57.03,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,largeoffice,7.0,1905.0,1.0,6.0,167860.0,0.0,167860.0,74.0,48.9,48.9,153.5,153.5,6455470.0,6455470.0,0.0,6455738.0,0.0,0.0,nan,45.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,largeoffice,7.0,1911.0,1.0,5.0,192960.0,32160.0,160800.0,95.0,49.3,57.1,111.2,118.3,6669954.0,7723851.0,3054035.0,3616068.0,0.0,0.0,nan,260.94,1.27,0.0,0.0,0.0,0.0,0.0,191176.0,0.0,0.0,237892.0,8.199999999999989,0.4599999999999999
715,largeoffice,7.0,1910.0,1.0,6.0,112560.0,0.0,112560.0,88.0,45.3,44.0,125.4,121.5,4368113.0,4249064.0,0.0,3592873.0,775389.0,0.0,nan,66.23,0.45,0.0,0.5000007599999989,0.0,1.600003099999995,0.0,54322.25,0.0,0.0,0.0,0.0,0.14
716,other,7.0,1910.0,1.0,6.0,86204.0,0.0,86204.0,,39.0,39.0,95.1,95.1,3165109.0,3165109.0,0.0,2104032.0,1061164.0,0.0,nan,71.03,0.72,40.4,40.7,107.20000609999995,109.1999878,0.0,275512.0,0.0,0.0,7011.0,0.0,0.3899999999999999
717,non-refrigeratedwarehouse,2.0,1985.0,1.0,2.0,145158.0,0.0,145158.0,52.0,54.2,57.9,146.0,149.9,8691444.0,9284952.0,0.0,6844589.0,1847139.0,0.0,nan,145.82,0.8,1.899996950000002,1.899996950000002,6.19999390000001,6.19999390000001,138063.0,138063.0,0.0,137869.0,0.0,0.9600000000000009,0.2199999999999999
718,largeoffice,2.0,1951.0,1.0,2.0,112896.0,0.0,112896.0,71.0,82.4,80.9,240.7,235.9,9128267.0,8958118.0,0.0,8170506.0,958100.0,0.0,nan,107.84,0.64,2.500000759999999,0.0,1.899996950000002,0.0,142336.5,480911.5,0.0,0.0,162903.0,8.510000000000005,0.2099999999999999
719,distributioncenter,2.0,1960.0,1.0,1.0,110613.0,0.0,110613.0,95.0,9.3,9.3,29.1,29.1,1023418.0,1023418.0,0.0,1023460.0,0.0,0.0,nan,7.13,0.02,2.4999938999999927,0.0,18.900006099999985,20.400006099999985,293180.0,398118.0,0.0,928198.0,0.0,0.0,0.2000000000000001
720,non-refrigeratedwarehouse,2.0,1951.0,1.0,4.0,149881.0,0.0,149881.0,89.0,18.4,22.8,38.8,43.4,2757588.0,3414552.0,0.0,1398780.0,1358866.0,0.0,nan,81.92,0.51,0.7000000000000028,0.7000000000000028,2.3999968999999908,2.3999968999999908,86132.0,86132.0,0.0,85766.0,0.0,0.6000000000000014,0.19
722,non-refrigeratedwarehouse,2.0,1951.0,1.0,3.0,98220.0,0.0,98220.0,10.0,50.9,53.3,144.5,147.1,6583940.0,6897136.0,0.0,5641086.0,943088.0,0.0,nan,89.41,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,distributioncenter,2.0,1970.0,1.0,1.0,84420.0,0.0,84420.0,51.0,36.4,36.2,114.2,113.8,2962476.0,2953829.0,0.0,2962599.0,0.0,0.0,nan,20.65,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
725,distributioncenter,2.0,1961.0,1.0,1.0,73335.0,0.0,73335.0,21.0,46.5,49.5,112.1,112.6,3408500.0,3630150.0,0.0,2222664.0,1185928.0,0.0,nan,78.48,0.94,6.999993899999993,5.700006099999996,16.49999390000005,15.200012200000003,1051514.0,1308060.0,0.0,656562.0,394254.0,25.519999999999985,0.3400000000000001
727,distributioncenter,2.0,1928.0,1.0,2.0,56876.0,0.0,56876.0,,38.9,38.9,92.9,92.9,2210310.0,2210310.0,0.0,1418766.0,791603.0,0.0,nan,51.93,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102811.0,0.0,0.6600000000000001
728,non-refrigeratedwarehouse,2.0,1931.0,1.0,2.0,61200.0,0.0,61200.0,11.0,89.0,100.9,162.1,174.6,5448687.0,6174194.0,0.0,2009446.0,3439325.0,0.0,nan,196.67,3.07,2.9999984700000013,3.3999999999999986,8.900000000000006,9.400000000000006,487057.0,564421.0,0.0,452034.0,34688.0,5.0,0.16
729,distributioncenter,2.0,1987.0,1.0,1.0,111908.0,0.0,111908.0,69.0,20.7,22.7,53.1,55.3,2255026.0,2481115.0,0.0,1640844.0,614250.0,0.0,nan,44.06,0.33,0.9999992400000012,3.899999999999999,1.0999969000000078,4.599996900000008,94022.0,378165.5,0.0,0.0,94211.0,5.009999999999998,0.22
730,other,2.0,1986.0,3.0,2.0,63644.0,0.0,63644.0,,110.5,126.0,271.2,287.5,7256842.0,8275848.0,0.0,4879113.0,2377930.0,0.0,nan,160.3,2.19,0.0,0.0,0.0,0.0,0.0,102142.0,0.0,0.0,0.0,0.0,0.4299999999999997
732,retailstore,6.0,1970.0,1.0,1.0,141890.0,35545.0,106345.0,95.0,59.6,62.3,159.4,160.6,17109052.0,17878054.0,0.0,13302459.0,3807145.0,0.0,nan,294.93,1.68,0.6999969499999992,0.0,0.900006100000013,0.0,178686.0,663204.0,0.0,26957.0,151102.0,8.219999999999999,0.19
734,small-andmid-sizedoffice,6.0,2001.0,1.0,4.0,92092.0,21055.0,71037.0,6.0,66.8,66.8,209.7,209.7,4678999.0,4678999.0,0.0,4679193.0,0.0,0.0,nan,32.62,0.14,7.799998470000006,6.699996949999999,22.0,23.39999689999999,1369667.0,1908650.0,161315.25,1144096.0,64001.0,23.829999999999984,0.2899999999999998
735,non-refrigeratedwarehouse,7.0,1974.0,1.0,3.0,56259.0,0.0,56259.0,,39.2,49.1,72.3,82.7,2204235.0,2761760.0,0.0,838298.0,1365971.0,0.0,nan,78.39,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6900000000000004
738,other,4.0,2006.0,1.0,6.0,143439.0,0.0,143439.0,,211.9,216.0,452.7,442.7,25338332.0,25827548.0,0.0,13172573.0,12166306.0,0.0,nan,737.98,4.75,0.9000015299999973,2.0,3.0999999999999943,6.400003099999992,326496.0,675962.0,0.0,325849.0,0.0,2.280000000000001,0.18
739,largeoffice,6.0,2008.0,1.0,4.0,202623.0,88855.0,113768.0,74.0,78.8,78.8,247.3,247.3,8787353.0,8787353.0,0.0,8787718.0,0.0,0.0,nan,61.26,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,0.0,0.1300000000000001
740,small-andmid-sizedoffice,6.0,2000.0,1.0,2.0,77174.0,25800.0,51374.0,1.0,164.6,166.2,484.8,486.4,12704014.0,12823965.0,0.0,11518186.0,1186306.0,0.0,nan,143.3,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599999999999998
741,largeoffice,7.0,1998.0,1.0,5.0,110524.0,0.0,110524.0,48.0,72.3,72.3,226.9,226.9,7752682.0,7752682.0,0.0,7753003.0,0.0,0.0,nan,54.05,0.19,0.0,0.0,1.4000000000000057,0.0,0.0,0.0,0.0,0.0,797677.0,39.45,0.47
742,mixeduseproperty,3.0,2008.0,1.0,5.0,287224.0,103650.0,183574.0,,132.9,135.9,372.4,375.5,19991412.0,20439368.0,0.0,16750940.0,3241167.0,0.0,nan,288.91,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
743,other,3.0,1999.0,1.0,4.0,115748.0,18382.0,97366.0,,382.9,378.0,785.3,754.7,37276920.0,36803004.0,0.0,17857273.0,19420391.0,0.0,nan,1155.9,9.32,5.200001529999994,0.9000030499999951,9.900001500000002,5.299999999999997,291311.25,509140.25,0.0,115047.0,176229.0,10.159999999999997,0.25
744,largeoffice,7.0,2000.0,1.0,7.0,241875.0,84689.0,157186.0,89.0,50.1,50.1,155.6,155.6,8168547.0,8168547.0,0.0,8036358.0,132522.0,0.0,nan,63.06,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,largeoffice,7.0,1974.0,1.0,5.0,102930.0,18720.0,84210.0,84.0,52.3,52.6,150.1,151.1,4656777.0,4685274.0,0.0,4059633.0,597312.0,0.0,nan,60.02,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33794.0,0.1600000000000001,0.12
748,small-andmid-sizedoffice,7.0,1902.0,1.0,3.0,76893.0,0.0,76893.0,51.0,114.8,116.5,284.5,286.3,12187231.0,12374414.0,0.0,8332037.0,3855539.0,0.0,nan,262.85,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66358.0,0.0,0.0,0.2099999999999999
749,largeoffice,7.0,1975.0,1.0,8.0,150000.0,23630.0,126370.0,65.0,70.8,70.8,210.9,210.9,9088373.0,9088373.0,0.0,8385608.0,703114.0,0.0,nan,95.8,0.4,5.0,5.0,15.69999390000001,15.69999390000001,260841.5,260841.5,0.0,260732.0,0.0,1.8200000000000005,0.25
750,largeoffice,7.0,1953.0,1.0,7.0,274362.0,0.0,274362.0,82.0,60.29999924,60.40000153,183.8999939,184.1000061,16540550.0,16572684.0,0.0,15836054.0,704494.0,0.0,nan,147.82,0.54,10.30000305,10.500001529999992,12.199999999999989,11.800000000000011,3996752.0,4969968.0,0.0,250663.0,3744742.0,200.64,0.69
751,largeoffice,7.0,1983.0,1.0,15.0,378002.0,116280.0,261722.0,84.0,65.0,69.0,184.7,188.8,17572308.0,18635778.0,0.0,15056355.0,2516578.0,0.0,nan,238.61,0.46,86.0,91.90000153,192.6999969,199.6999969,16246106.0,17352520.0,7413886.0,8704772.0,127447.0,639.72,2.95
752,largeoffice,7.0,1963.0,1.0,11.0,169020.0,0.0,169020.0,90.0,57.8,62.0,135.5,137.8,10110827.0,10845096.0,2726250.0,6065399.0,1319431.0,0.0,nan,322.79,1.76,0.100003099999995,0.100003099999995,0.3000060999999618,0.3000060999999618,17654.0,17654.0,0.0,16863.0,0.0,0.1200000000000045,0.4299999999999999
