OSEBuildingID,DataYear,PrimaryPropertyType,CouncilDistrictCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),OtherFuelUse(kBtu),DefaultData,Comment,ComplianceStatus,Outlier,Latitude,Longitude,ZipCode,TotalGHGEmissions,GHGEmissionsIntensity,SiteEUI(kBtu/sf)_diff1516,SiteEUIWN(kBtu/sf)_diff1516,SourceEUI(kBtu/sf)_diff1516,SourceEUIWN(kBtu/sf)_diff1516,SiteEnergyUse(kBtu)_diff1516,SiteEnergyUseWN(kBtu)_diff1516,SteamUse(kBtu)_diff1516,Electricity(kWh)_diff1516,Electricity(kBtu)_diff1516,NaturalGas(therms)_diff1516,NaturalGas(kBtu)_diff1516,TotalGHGEmissions_diff1516,GHGEmissionsIntensity_diff1516
113,2015,small-andmid-sizedoffice,7,1986,1.0,2.0,66240,2352,63888,,77.8,77.8,244.4,244.4,4329966.0,4329966.0,0.0,1269041.0,4330148.0,0.0,0.0,0.0,No,,Compliant,,47.623925,-122.3483417,98109.0,30.19,0.17,3.399996950000002,4.799998470000006,9.099993899999987,6.599999999999994,172659.5,343792.75,0.0,39664.875,135222.0,373.20019500000035,37321.0,2.9299999999999997,0.2
114,2015,largeoffice,7,2010,1.0,6.0,920598,303707,616891,93.0,49.9,52.8,133.3,133.0,36681188.0,38835684.0,0.0,8347549.0,28483019.0,81994.0,8199352.0,0.0,No,,Compliant,,47.62334946,-122.344706,98109.0,634.03,0.56,1.5999999999999943,0.4000015299999973,-4.7000031000000035,-8.400006100000013,94294.5,213249.0,0.0,-53718.375,-183403.0,2775.5800799999997,277582.0,13.45999999999998,0.5
115,2015,small-andmid-sizedoffice,7,1970,1.0,4.0,76213,25930,50283,72.0,64.8,66.8,183.3,189.4,3303553.0,3402840.0,0.0,823375.0,2809470.0,4942.0,494199.0,0.0,No,,Compliant,,47.62038448,-122.3584269,98119.0,45.83,0.44,-2.499998500000004,-3.799999999999997,-3.7999968999999965,-4.199996900000002,-121497.0,-41891.5,0.0,-8310.3125,-28445.0,-931.3085900000005,-93142.0,-5.140000000000015,0.07999999999999963
116,2015,hotel,7,2002,1.0,6.0,117738,36934,80804,52.0,84.4,87.5,186.9,196.8,5061274.0,5249742.0,0.0,826582.0,2820414.0,22410.0,2240976.0,0.0,No,,Compliant,,47.62294488,-122.3571048,98109.0,138.68,1.07,-24.9,-26.9,-70.9,-76.9,-1857329.0,-1857329.0,0.0,31197.8125,106381.0,-2656.0,-265600.0,-13.36,-0.09
117,2015,hotel,4,1962,1.0,4.0,50017,0,50017,51.0,111.4,114.3,207.1,210.0,5570472.0,5717357.0,0.0,632081.0,2156751.0,34138.0,3413811.0,0.0,No,,Compliant,,47.65774638,-122.3175345,98105.0,196.34,3.74,5.099998470000003,9.599999239999995,7.600003049999998,10.700003050000007,343591.0,733176.0,0.0,21243.593799999973,72429.0,2710.93066,271109.0,14.899999999999991,0.29999999999999993
118,2015,k-12school,1,1999,1.0,3.0,74468,0,74468,85.0,24.9,26.9,70.9,76.9,1857329.0,2001478.0,0.0,466509.0,1591795.0,2656.0,265600.0,0.0,No,,Compliant,,47.56261299,-122.3579283,98106.0,25.2,0.25,1.6999999999999993,-1.7000015299999944,2.799999999999997,-1.4000015299999973,329959.5,1314198.0,0.0,27146.6875,92550.0,2373.4882799999978,237336.0,13.25,0.10000000000000009
119,2015,k-12school,3,1923,1.0,3.0,67743,0,67743,43.0,34.0,35.2,74.7,78.6,2303288.0,2385958.0,0.0,370839.0,1265357.0,10380.0,1037984.0,0.0,No,,Compliant,,47.6262348,-122.3081985,98112.0,63.95,0.86,7.200001529999994,5.2999969499999935,22.599999999999994,16.80000609999999,458726.0,541703.5,0.0,134445.25,458543.0,0.0,0.0,3.1900000000000013,0.22000000000000003
120,2015,k-12school,3,1908,1.0,6.0,194104,0,194104,100.0,30.3,38.8,51.2,61.5,5889882.0,7540875.0,0.0,526163.0,1795343.0,40946.0,4094613.0,0.0,No,,Compliant,,47.62595722,-122.304164,98112.0,229.98,1.15,-35.4,-40.7,-111.2,-127.9,-2150120.0,-2150120.0,0.0,57742.875,196929.0,0.0,0.0,1.3699999999999992,0.18000000000000002
121,2015,small-andmid-sizedoffice,3,2003,1.0,3.0,99433,35752,63681,71.0,69.7,72.9,218.9,228.8,4439034.0,4640342.0,0.0,1301006.0,4439217.0,0.0,0.0,0.0,No,,Compliant,,47.58406769,-122.3012707,98144.0,30.95,0.12,3.299999999999997,-3.1000007600000004,4.299998470000006,-4.299999999999997,604817.0,1449768.5,0.0,32623.5,111222.0,4935.066409999999,493507.0,26.98999999999998,0.27
122,2015,k-12school,2,1991,1.0,2.0,58933,0,58933,71.0,35.4,40.7,111.2,127.9,2150120.0,2473493.0,0.0,630164.0,2150209.0,0.0,0.0,0.0,Yes,,Compliant,,47.57334571,-122.2906221,98144.0,14.99,0.1,1.8000007600000032,0.6000007600000004,2.399996950000002,-1.9000000000000057,112070.375,227842.25,0.0,3630.4062999999733,12328.0,996.8325199999999,99683.0,5.380000000000001,0.19000000000000003
125,2015,k-12school,2,1957,1.0,1.0,130862,0,130862,65.0,44.7,57.4,81.3,97.8,5851209.0,7508759.0,0.0,630571.0,2151598.0,36997.0,3699700.0,0.0,Yes,,Compliant,,47.56301254,-122.3112112,98108.0,211.49,1.55,-2.0,-5.399999999999999,-0.699998469999997,-3.099996950000005,-185207.0,143556.0,0.0,17748.8125,60500.0,-2457.6601599999995,-245766.0,-12.629999999999995,-0.06999999999999995
127,2015,k-12school,2,1989,1.0,3.0,59955,0,59955,94.0,25.4,28.6,76.3,84.9,1521329.0,1711759.0,0.0,417359.0,1424088.0,973.0,97300.0,0.0,Yes,,Compliant,,47.55446464,-122.2764003,98118.0,15.1,0.15,-1.8000030999999979,0.09999389999998698,-5.5000060999999505,0.39999999999997726,-85628.0,-76050.0,0.0,-25095.875,-85895.0,0.0,0.0,-0.6000000000000014,0.48000000000000004
130,2015,k-12school,7,1964,1.0,2.0,93218,0,93218,84.0,33.0,39.9,66.6,73.9,3072599.0,3718511.0,0.0,417995.0,1426258.0,16464.0,1646400.0,0.0,Yes,,Compliant,,47.6367344,-122.3589452,98119.0,97.38,0.98,-1.6999992399999968,-2.000000759999999,-3.9000015299999973,-3.7999984700000056,-208391.5,-77343.5,0.0,-34338.1875,-117251.0,-912.2597700000006,-91229.0,-5.659999999999997,0.020000000000000018
131,2015,other,4,1941,1.0,4.0,56521,0,56521,,131.5,129.8,412.9,407.6,6443260.0,6361099.0,0.0,1888411.0,6443526.0,0.0,0.0,0.0,No,,Compliant,,47.6753048,-122.315342,98115.0,44.92,0.3,-4.899996950000002,-4.799998470000006,-6.800003099999998,-6.600006100000002,-253161.0,-248485.0,0.0,-11872.0,-40566.0,-2126.5097700000006,-212654.0,-11.579999999999998,-0.10000000000000009
132,2015,other,4,1929,1.0,2.0,206934,0,206934,,37.4,38.8,76.5,76.7,4461969.0,4625346.0,0.0,620828.0,2118354.0,23437.0,2343703.0,0.0,No,,Compliant,,47.6756688,-122.3161909,98115.0,139.24,0.63,-0.3999999999999986,-0.6000000000000014,-0.30000152999999585,0.10000153000000012,-44636.5,351610.5,0.0,1455.6875,4894.0,-496.03320000000167,-49603.0,-2.5999999999999943,0.029999999999999916
136,2015,hotel,5,2001,1.0,4.0,51390,0,51390,86.0,75.2,75.2,137.5,137.5,3864699.0,3864699.0,0.0,421687.0,1438855.0,24259.0,2425903.0,0.0,No,,Compliant,,47.73127184,-122.3462382,98133.0,138.87,2.58,5.400001529999997,3.10000153,6.2999969499999935,3.39999847,1321385.0,2426619.0,0.0,22425.125,76354.0,12448.695309999996,1244870.0,66.64000000000004,0.3400000000000001
137,2015,k-12school,5,1963,1.0,2.0,131013,0,131013,88.0,29.9,33.1,59.4,62.8,3939221.0,4362064.0,0.0,518910.0,1770594.0,21687.0,2168700.0,0.0,Yes,,Compliant,,47.72465187,-122.3539331,98133.0,127.52,0.92,-0.7999984700000056,-1.5299999986950752e-06,-3.1000015000000047,-1.3000030999999979,-56112.0,24830.5,0.0,-22867.3125,-78102.0,218.6816400000007,21911.0,0.6199999999999903,0.13000000000000012
138,2015,k-12school,5,1959,1.0,1.0,245587,0,245587,95.0,42.5,49.3,77.4,85.7,10444297.0,12104908.0,0.0,1128223.0,3849657.0,65948.0,6594800.0,0.0,Yes,,Compliant,,47.72595704,-122.3375948,98133.0,377.09,1.47,-30.5,-33.9,-95.9,-106.3,-2033074.0,-2033074.0,0.0,20870.8125,71127.0,0.0,0.0,0.5,0.14
139,2015,hotel,5,2002,1.0,3.0,69138,0,69138,75.0,46.7,47.1,104.7,106.0,3298570.0,3326526.0,0.0,551264.0,1880991.0,14177.0,1417657.0,0.0,Yes,,Compliant,,47.72527664,-122.3410974,98133.0,88.4,1.16,-2.2000015299999944,-2.2000015299999944,-5.900000000000006,-5.900000000000006,-429728.0,-429728.0,0.0,-95157.75,-324875.0,-1050.1601599999995,-105051.0,-7.840000000000003,0.06999999999999995
140,2015,k-12school,6,1991,1.0,3.0,66588,0,66588,75.0,30.5,33.9,95.9,106.3,2033074.0,2255184.0,0.0,595860.0,2033159.0,0.0,0.0,0.0,Yes,,Compliant,,47.65474724,-122.3490987,98103.0,14.17,0.08,2.4999969499999963,3.5000015299999916,-5.300000000000011,1.6999999999999886,472201.0,712649.0,1187856.0,-236327.75,-806791.0,907.4301759999998,90694.0,90.88999999999999,0.48
144,2015,hotel,7,1904,1.0,5.0,190980,0,190980,97.0,36.3,36.3,89.9,89.9,6935723.0,6935723.0,0.0,1385577.0,4727785.0,22081.0,2208135.0,0.0,No,,Compliant,,47.60477066,-122.33677673,98104.0,150.23,0.68,15.599999999999994,-63.99999690000001,36.60000000000002,-198.29999690000002,4728212.0,-15759796.0,0.0,857726.0,2925220.0,18016.125,1801640.0,116.07999999999993,0.9000000000000004
145,2015,other,7,1998,1.0,6.0,284100,0,284100,,74.7,74.9,197.8,190.3,14169301.0,14212631.0,3123280.0,3109429.0,10609812.0,4366.0,436649.0,0.0,No,,Compliant,,47.60810553,-122.3369663,98101.0,338.23,1.03,-2.4999996200000005,-4.899999619999999,-7.999998470000008,-15.400000000000006,-99394.25,-14112.375,0.0,-29130.8125,-99461.0,0.0,0.0,-0.6899999999999995,0.11
147,2015,hospital,6,1954,1.0,5.0,285333,0,285333,28.0,209.4,221.3,442.9,450.1,63362516.0,66980332.0,0.0,9469708.0,32311985.0,310519.0,31051872.0,0.0,No,,Compliant,,47.66742706,-122.37961578,98107.0,1874.42,6.08,-14.899993899999998,-20.60000310000001,-23.60001219999998,-25.99999390000005,-1071013.0,-883671.0,0.0,-80633.75,-275422.0,-7958.958979999999,-795892.0,-44.19,-0.20999999999999996
148,2015,k-12school,6,1991,1.0,2.0,55513,0,55513,91.0,28.1,32.0,88.4,100.4,1612965.0,1832205.0,0.0,472733.0,1613032.0,0.0,0.0,0.0,Yes,,Compliant,,47.67031559,-122.3622592,98107.0,11.24,0.08,-1.0999992399999954,-1.9000015299999973,-6.500003050000004,-7.300003050000001,-66175.375,18545.25,0.0,-43103.6875,-147132.0,808.8500979999999,80895.0,3.269999999999996,0.14
163,2015,other,2,2006,1.0,4.0,61156,0,61156,,145.0,153.3,361.9,363.1,10434387.0,11034854.0,0.0,2116762.0,7222692.0,32120.0,3211996.0,0.0,No,,Compliant,,47.60158047,-122.32771508,98104.0,220.94,3.1,1.7000015299999944,2.299999999999997,-2.3000000000000114,-1.6000031000000092,193881.0,263441.0,0.0,-63973.375,-218460.0,4121.988279999998,412158.0,20.370000000000005,0.24
167,2015,other,2,1910,1.0,4.0,72820,0,72820,,35.8,38.0,90.2,92.5,2076630.0,2206050.0,0.0,427532.0,1458801.0,6179.0,617890.0,0.0,No,,Compliant,,47.59809588,-122.3228283,98104.0,42.99,0.5,0.3000000000000007,-3.0,2.5999999999999943,-2.899996950000002,72033.0,794779.0,0.0,94737.75,322991.0,-2512.1367199999986,-251214.0,-11.090000000000003,0.04999999999999993
168,2015,hotel,7,1996,1.0,4.0,162222,14200,148022,75.0,68.2,68.2,152.8,152.8,7753080.0,7753080.0,0.0,1294179.0,4415922.0,33373.0,3337341.0,0.0,No,,Compliant,,47.62557152,-122.347197,98109.0,208.03,1.17,4.700000760000002,1.9000007600000046,6.499996899999999,4.599999999999994,304180.0,528636.5,0.0,13823.6875,47091.0,2569.9404300000006,257012.0,13.979999999999997,0.33999999999999997
169,2015,k-12school,2,1990,1.0,4.0,289588,0,289588,92.0,30.2,36.0,75.9,85.2,8747819.0,10429328.0,0.0,1795580.0,6126773.0,26213.0,2621300.0,0.0,Yes,,Compliant,,47.57604857,-122.2928463,98144.0,181.93,0.54,1.8000030500000008,-1.4000030499999951,3.7000031000000035,0.700006099999996,870964.0,3720952.0,0.0,125902.5,428547.0,4413.6640999999945,441378.0,26.440000000000055,0.30000000000000004
170,2015,college/university,3,1915,1.0,3.0,63330,0,63330,,42.5,48.8,104.7,111.4,2755578.0,3165935.0,0.0,546277.0,1863973.0,8917.0,891682.0,0.0,No,,Compliant,,47.61496242,-122.3217405,98122.0,60.35,0.83,0.8000030999999979,0.8999938999999983,3.8000000000000114,8.200006099999996,80850.0,35464.0,0.0,40663.0,138168.0,-578.6289099999995,-57895.0,-2.109999999999985,0.6000000000000001
172,2015,college/university,1,1970,1.0,2.0,441071,0,441071,,77.5,86.6,189.1,201.9,37430780.0,41809228.0,0.0,7293375.0,24886028.0,125458.0,12545788.0,0.0,No,,Compliant,,47.54550494,-122.3500523,98106.0,839.79,1.66,13.200001499999999,5.7000031000000035,50.1999969,42.50000610000001,898447.5,1509800.5,0.0,349177.375,1191269.0,-2929.2382799999978,-292946.0,-7.25,0.07999999999999963
173,2015,small-andmid-sizedoffice,4,2002,1.0,2.0,96300,0,96300,,167.0,166.5,472.7,462.9,16238985.0,16187105.0,0.0,4054793.0,13835528.0,24040.0,2404032.0,0.0,No,,Compliant,,47.67843749,-122.2641702,98115.0,224.13,1.71,-0.20000076000000178,-4.89999924,0.8000030999999979,-3.3999968999999908,-41266.0,1201119.0,0.0,33858.25,115204.0,-1567.9179700000022,-156792.0,-7.520000000000039,0.09999999999999987
174,2015,other,2,1950,1.0,1.0,67356,0,67356,,96.2,112.6,192.5,209.6,6577130.0,7693941.0,0.0,876497.0,2990732.0,35865.0,3586522.0,0.0,No,,Compliant,,47.59455098,-122.3218127,98134.0,211.33,2.95,0.6000007600000004,-1.1000000000000014,0.30000153000000296,-1.4999969499999963,51489.0,229969.75,0.0,-4055.3125,-13906.0,653.2568360000005,65326.0,3.3699999999999974,0.13
175,2015,k-12school,3,2008,1.0,3.0,254523,0,254523,62.0,53.5,63.1,119.5,129.7,13609040.0,16067596.0,0.0,2262468.0,7719861.0,58895.0,5889500.0,0.0,Yes,,Compliant,,47.60502046,-122.3018326,98122.0,366.61,1.31,1.6000015300000001,1.7999999999999972,3.699998469999997,0.3999984699999999,104734.5,313204.5,0.0,19746.5,67302.0,373.59179700000004,37359.0,2.450000000000003,0.15000000000000002
176,2015,k-12school,2,2001,1.0,3.0,78804,0,78804,92.0,31.1,35.1,76.6,80.8,2447651.0,2763750.0,0.0,486240.0,1659120.0,7886.0,788600.0,0.0,Yes,,Compliant,,47.51466446,-122.2588187,98118.0,53.45,0.59,1.8999984699999999,-0.20000000000000284,1.100003049999998,-1.1999969499999992,190136.5,517585.25,0.0,-12639.875,-43209.0,2332.64063,233264.0,12.090000000000003,0.20999999999999996
177,2015,k-12school,3,2002,1.0,3.0,66994,0,66994,83.0,33.8,36.7,90.4,99.2,2266570.0,2455369.0,0.0,515085.0,1757543.0,5091.0,509100.0,0.0,Yes,,Compliant,,47.61229388,-122.2908219,98122.0,39.29,0.47,-1.1999969499999992,-3.900003049999995,-5.80000609999999,-8.900000000000006,-63284.5,187017.5,0.0,-31500.187000000034,-107631.0,442.32031300000017,44195.0,1.6000000000000014,0.32000000000000006
178,2015,k-12school,2,2000,1.0,3.0,98357,0,98357,90.0,33.2,38.7,76.7,82.5,3265995.0,3804876.0,0.0,577431.0,1970276.0,12958.0,1295800.0,0.0,Yes,,Compliant,,47.52933502,-122.28844452,98118.0,82.55,0.75,-0.8000003800000002,-1.3000000000000007,-0.6999996199999998,-1.4000003800000016,-67601.5,203102.5,0.0,756.9003899999989,2582.0,-701.6914099999995,-70185.0,-3.710000000000008,-0.039999999999999813
179,2015,small-andmid-sizedoffice,2,1958,1.0,1.0,54765,0,54765,,85.0,92.6,240.7,252.4,4316654.0,4702108.0,0.0,1077613.0,3676968.0,6398.0,639837.0,0.0,No,,Compliant,,47.53830025,-122.2840532,98118.0,59.61,0.8,-5.2999969499999935,-10.299998470000006,-17.60000310000001,-22.799993900000004,-282956.5,-9670.0,0.0,-88722.625,-302838.0,197.97852000000057,19766.0,-1.059999999999988,0.20999999999999996
182,2015,college/university,7,1980,1.0,2.0,52611,0,52611,,83.6,93.7,198.3,208.9,4399828.0,4930107.0,0.0,815356.0,2782111.0,16178.0,1617832.0,0.0,No,,Compliant,,47.65153666,-122.3615464,98119.0,105.32,1.77,1.0,-2.199998470000004,-3.050000003668174e-06,-4.699998469999997,305011.5,1236490.0,0.0,-22982.5,-78619.0,3834.3945299999978,383425.0,19.810000000000002,0.16999999999999993
185,2015,k-12school,5,2011,1.0,2.0,236758,0,236758,96.0,34.0,41.1,78.7,89.1,8050977.0,9730278.0,0.0,1426836.0,4868567.0,31826.0,3182614.0,0.0,No,,Compliant,,47.70783561,-122.294626,98125.0,202.97,0.77,2.2999992399999982,-0.6000015300000001,4.39999847,3.050000003668174e-06,144126.875,350443.0,0.0,16975.6875,57877.0,862.0585940000001,86206.0,4.990000000000002,0.15000000000000002
187,2015,other,3,1971,1.0,6.0,250981,0,250981,,64.4,65.0,161.9,162.5,13901935.0,14035072.0,3994742.0,2769295.0,9449227.0,4584.0,458359.0,0.0,No,,Compliant,,47.60411727,-122.3153334,98122.0,398.56,1.43,-2.0,-4.200000000000003,-3.7999968999999965,-6.200006099999996,-107588.25,25350.25,0.0,-12862.0,-43996.0,-637.0400390000004,-63703.0,-3.690000000000005,0.12
189,2015,k-12school,6,2002,1.0,3.0,62526,0,62526,97.0,29.5,35.7,66.2,75.3,1841968.0,2234095.0,0.0,309633.0,1056512.0,7855.0,785500.0,0.0,Yes,,Compliant,,47.68734351,-122.3598407,98117.0,49.08,0.71,-2.500000759999999,-3.2000007600000018,-5.199998499999992,-3.9000000000000057,-1350258.0,-303794.0,0.0,-188183.5,-642782.0,-7081.968699999998,-708178.0,-42.08999999999992,0.050000000000000044
190,2015,small-andmid-sizedoffice,2,2007,1.0,3.0,64015,0,64015,19.0,62.0,66.7,169.6,174.6,3349666.0,3603241.0,0.0,791696.0,2701378.0,6484.0,648399.0,0.0,No,,Compliant,,47.5353246,-122.3186034,98108.0,53.27,0.65,-7.400000000000006,-13.299993900000004,-8.699999999999989,-13.899999999999977,-347938.0,55694.0,0.0,-6363.1875,-21852.0,-3262.4960900000005,-326227.0,-17.47999999999999,-0.0600000000000005
194,2015,retailstore,5,1951,1.0,1.0,530039,0,530039,98.0,54.8,57.5,124.1,124.9,29067292.0,30468608.0,0.0,4943321.0,16867311.0,122007.0,12200681.0,0.0,Yes,,Compliant,,47.70752593,-122.3267018,98125.0,765.56,1.31,-0.4999984700000084,2.2999984700000056,-2.400003099999992,5.900006100000013,-69126.0,-105186.0,0.0,-30665.75,-104995.0,354.5600589999999,35506.0,1.1599999999999966,0.31000000000000005
195,2015,other,5,1964,1.0,3.0,54224,0,54224,,161.9,176.4,319.7,334.9,7613116.0,8292959.0,0.0,986676.0,3366679.0,42466.0,4246577.0,0.0,No,,Compliant,,47.70624752,-122.3217548,98125.0,249.01,4.33,2.9999877999999853,2.300012200000026,5.300012199999969,14.899975599999948,2640640.0,6572384.0,0.0,263140.0,893071.0,17428.375,1742800.0,98.82000000000062,0.6799999999999997
