OSEBuildingID,PrimaryPropertyType,CouncilDistrictCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuildings,ENERGYSTARScore,SiteEUIkBtusf,SiteEUIWNkBtusf,SourceEUIkBtusf,SourceEUIWNkBtusf,SiteEnergyUsekBtu,SiteEnergyUseWNkBtu,SteamUsekBtu,ElectricitykWh,ElectricitykBtu,NaturalGastherms,NaturalGaskBtu,OtherFuelUsekBtu,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,SiteEUIkBtusf_diff1516,SiteEUIWNkBtusf_diff1516,SourceEUIkBtusf_diff1516,SourceEUIWNkBtusf_diff1516,SiteEnergyUsekBtu_diff1516,SiteEnergyUseWNkBtu_diff1516,SteamUsekBtu_diff1516,ElectricitykWh_diff1516,ElectricitykBtu_diff1516,NaturalGastherms_diff1516,NaturalGaskBtu_diff1516,TotalGHGEmissions_diff1516,GHGEmissionsIntensity_diff1516
26587,small-andmid-sizedoffice,4.0,1998.0,1.0,3.0,37639.0,9999.0,27640.0,,203.2,209.4,638.2,657.6,5689125.0,5862509.0,0.0,1667351.0,5689238.0,1.0,122.0,0.0,high outlier,39.67,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5959.593700000027,0.0,5.159996030000002,510.0,0.0,0.1
26593,small-andmid-sizedoffice,7.0,1900.0,1.0,4.0,22840.0,0.0,22840.0,61.0,40.2,48.0,126.3,150.7,918514.0,1096155.0,0.0,269201.0,918552.0,0.0,0.0,0.0,nan,6.4,0.11,1.4999992399999975,0.0,2.699998470000004,0.0,33151.5,96588.5,0.0,3270.2031299999944,11146.0,219.71020499999983,21993.0,1.240000000000002,0.12
26594,other,7.0,1900.0,1.0,1.0,21420.0,0.0,21420.0,,44.8,44.0,133.4,128.6,869835.0,855227.0,0.0,235331.0,802981.0,669.0,66887.0,0.0,nan,9.15,0.27,0.0,0.0,0.0,0.0,0.0,56139.125,0.0,-3144.0937000000267,0.0,-120.5900269,0.0,0.0,0.0699999999999999
26596,mixeduseproperty,7.0,1900.0,1.0,1.0,20880.0,0.0,20880.0,,99.5,97.6,216.6,210.6,2078370.0,2037907.0,0.0,328330.0,1120310.0,9581.0,958107.0,0.0,nan,58.69,2.58,0.0999992399999989,0.0,0.499999240000001,0.0,3184.9062999999733,41394.0,0.0,933.0,3166.0,0.0,0.0,0.02,0.09
26600,mixeduseproperty,7.0,1966.0,1.0,3.0,26000.0,0.0,26000.0,,64.5,64.5,129.3,129.3,1677877.0,1677877.0,0.0,224360.0,765548.0,9124.0,912361.0,0.0,nan,53.79,1.94,0.9000015299999973,0.0,2.799999999999997,0.0,19073.5,53717.875,0.0,5590.5,19038.0,0.0,0.0,0.1299999999999999,0.18
26601,small-andmid-sizedoffice,7.0,1900.0,1.0,3.0,38675.0,0.0,38675.0,,111.5,108.5,275.3,266.0,1826107.0,1777234.0,0.0,363562.0,1240525.0,5856.0,585633.0,0.0,nan,39.75,0.89,1.3000000000000007,0.0,5.799996950000001,0.3999984699999999,67739.75,200126.375,0.0,31195.406299999973,106405.0,-386.9125979999999,0.0,0.0,0.02
26602,small-andmid-sizedoffice,7.0,1929.0,1.0,4.0,49951.0,0.0,49951.0,,81.4,94.9,163.7,177.8,4565085.0,5319777.0,310440.0,608531.0,2076394.0,21783.0,2178337.0,0.0,nan,154.13,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20131.796899999987,0.0,0.0,0.0,0.0,0.1
26611,medicaloffice,2.0,2010.0,1.0,2.0,25880.0,0.0,25880.0,14.0,71.0,75.5,207.3,217.3,1838121.0,1954293.0,0.0,481798.0,1643962.0,1942.0,194228.0,0.0,nan,21.78,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3482.0937999999733,11836.0,-1448.649902,0.0,0.0,0.0
26657,worshipfacility,4.0,1927.0,1.0,3.0,41013.0,0.0,41013.0,,36.9,42.8,69.9,76.0,1271271.0,1471335.0,0.0,150300.0,512843.0,7584.0,758449.0,0.0,nan,43.86,1.02,0.9000003800000016,0.0,1.1999992399999968,0.0,38049.875,215366.25,0.0,1067.3984400000045,3632.0,344.4599610000005,34409.0,1.8500000000000008,0.07
26667,other,4.0,2004.0,1.0,2.0,21075.0,0.0,21075.0,,71.9,82.6,142.2,151.9,1515375.0,1739892.0,0.0,197054.0,672375.0,8430.0,843027.0,0.0,nan,49.46,2.21,0.6000007600000004,0.0,2.0,0.0,17781.5,72222.5,0.0,5211.593800000002,17754.0,0.0,0.0,0.1299999999999999,0.11
26670,worshipfacility,4.0,1950.0,1.0,3.0,46485.0,0.0,46485.0,71.0,27.7,29.8,62.1,65.4,1767480.0,1905896.0,0.0,296115.0,1010388.0,7571.0,757134.0,0.0,nan,47.25,0.92,0.3000003800000002,0.0,2.2000030500000065,0.0,27177.75,160868.75,0.0,26309.0,89681.0,-626.3198240000002,0.0,0.0,0.06
26681,small-andmid-sizedoffice,6.0,1965.0,1.0,4.0,56896.0,16128.0,40768.0,81.0,46.5,46.5,128.1,128.1,1897180.0,1897180.0,0.0,453188.0,1546343.0,3509.0,350902.0,0.0,nan,29.42,0.4,3.0999992399999954,1.000000759999999,3.7999984700000056,1.0999984700000027,245723.5,433595.0,0.0,5184.1875,17643.0,2280.6523400000005,228035.0,12.22999999999999,0.25
26695,worshipfacility,6.0,1978.0,1.0,2.0,27500.0,0.0,27500.0,70.0,18.7,22.6,42.9,49.0,513888.0,622022.0,0.0,89842.0,306552.0,2073.0,207349.0,0.0,nan,13.15,0.43,22.8,23.30000153,28.60000153,29.80000153,452209.0,482147.875,0.0,1649.0,5612.0,4465.810547,446581.0,23.75,1.06
26705,small-andmid-sizedoffice,2.0,1930.0,1.0,2.0,36630.0,0.0,36630.0,91.0,16.0,16.0,50.2,50.2,527803.0,527803.0,0.0,154690.0,527825.0,0.0,0.0,0.0,low outlier,3.68,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8790.3125,0.0,-490.3125,0.0,0.0,0.1100000000000003
26706,small-andmid-sizedoffice,7.0,1900.0,1.0,3.0,26830.0,0.0,26830.0,,81.9,83.7,187.1,188.9,2198421.0,2245225.0,0.0,380485.0,1298268.0,9002.0,900206.0,0.0,nan,56.86,1.91,0.0,0.0,0.0,0.0,0.0,70040.25,0.0,-16886.203100000013,0.0,258.9902339999999,25949.0,0.9699999999999988,0.12
26708,small-andmid-sizedoffice,7.0,1906.0,1.0,5.0,41920.0,0.0,41920.0,92.0,29.7,29.7,93.1,93.1,1243282.0,1243282.0,0.0,364385.0,1243334.0,0.0,0.0,0.0,nan,8.67,0.08,0.0,0.0,0.0,0.0,0.0,47400.75,0.0,-3367.3125,0.0,0.0,0.0,0.0,0.08
26710,small-andmid-sizedoffice,7.0,1905.0,1.0,5.0,36879.0,0.0,36879.0,99.0,26.0,26.0,57.6,57.6,763065.0,763065.0,0.0,124386.0,424421.0,3387.0,338661.0,0.0,nan,20.94,0.52,0.0,0.0,0.0,0.0,0.0,34060.375,0.0,-4570.093699999998,0.0,34.299805000000106,3463.0,0.0700000000000002,0.0899999999999999
26719,small-andmid-sizedoffice,7.0,1905.0,1.0,2.0,33640.0,0.0,33640.0,69.0,40.0,43.9,125.7,137.9,1093416.0,1199702.0,0.0,320462.0,1093461.0,0.0,0.0,0.0,nan,7.62,0.09,1.2000007600000018,0.0,3.800001530000003,0.0,18369.3125,50711.40629999997,0.0,5383.406300000002,18350.0,0.0,0.0,0.1199999999999996,0.1
26720,non-refrigeratedwarehouse,7.0,1906.0,1.0,4.0,43484.0,0.0,43484.0,18.0,36.3,36.3,114.1,114.1,1580597.0,1580597.0,0.0,463246.0,1580662.0,0.0,0.0,0.0,nan,11.02,0.1,0.0,0.0,0.0,0.0,0.0,13331.375,0.0,-6740.906199999998,0.0,0.0,0.0,0.0,0.0699999999999999
26726,mixeduseproperty,2.0,1900.0,1.0,3.0,22480.0,0.0,22480.0,,34.8,34.8,109.4,109.4,1003659.0,1003659.0,0.0,294156.0,1003701.0,0.0,0.0,0.0,nan,7.0,0.12,0.0,0.0,0.0,0.0,7593.0,67456.375,0.0,2224.8125,7548.0,0.0,0.0,0.0600000000000005,0.14
26728,hotel,2.0,1925.0,1.0,4.0,33018.0,0.0,33018.0,46.0,167.3,185.1,305.7,320.1,4912520.0,5434227.0,0.0,535349.0,1826686.0,30859.0,3085910.0,0.0,nan,176.63,5.11,1.5999992399999954,0.2999984700000055,5.099996900000008,0.899996900000005,21448.6875,50899.3125,0.0,6285.593800000002,21428.0,0.0,0.0,0.1499999999999999,0.09
26731,small-andmid-sizedoffice,2.0,1970.0,1.0,2.0,26510.0,0.0,26510.0,91.0,31.7,31.7,92.9,92.9,975721.0,975721.0,0.0,257604.0,878981.0,968.0,96777.0,0.0,nan,11.27,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.5938000000024,3426.0,-2079.070312,0.0,0.0,0.0
26759,non-refrigeratedwarehouse,4.0,1938.0,1.0,1.0,40028.0,0.0,40028.0,78.0,19.4,19.4,60.7,60.7,962238.0,962238.0,0.0,280930.0,958572.0,37.0,3706.0,0.0,nan,6.88,0.07,0.3999999999999986,0.0,0.9999969499999964,0.0,14326.125,77779.75,0.0,4199.0,14277.0,0.0,0.0,0.1000000000000014,0.09
26761,small-andmid-sizedoffice,4.0,2007.0,1.0,3.0,44510.0,18228.0,26282.0,19.0,87.8,90.1,275.8,282.8,2308120.0,2367064.0,0.0,676471.0,2308216.0,0.0,0.0,0.0,nan,16.09,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-302043.75,0.0,293.55956999999944,29338.0,0.0,0.1599999999999999
26773,worshipfacility,5.0,1954.0,1.0,1.0,21624.0,0.0,21624.0,78.0,29.3,33.9,59.9,67.2,633536.0,733065.0,0.0,88499.0,301971.0,3316.0,331578.0,0.0,nan,19.72,0.85,29.400012199999992,17.200006099999996,48.99997559999997,40.89998780000008,935652.0,1379114.0,0.0,81140.25,276597.0,6587.5859400000045,658803.0,36.91999999999996,1.9799999999999984
26808,k-12school,6.0,1970.0,1.0,1.0,42239.0,0.0,42239.0,71.0,48.5,58.5,100.1,110.6,2196843.0,2649612.0,0.0,311941.0,1064387.0,11325.0,1132500.0,0.0,nan,67.57,1.49,5.100006100000002,1.900006100000013,21.10001219999998,17.699993900000038,105710.5,200548.5,0.0,46612.40629999997,158989.0,-533.0898400000005,0.0,0.0,0.1899999999999999
26821,sps-districtk-12,6.0,1925.0,1.0,3.0,49234.0,0.0,49234.0,92.0,26.2,32.1,62.4,72.2,1335355.0,1639480.0,0.0,250219.0,853781.0,4816.0,481610.0,0.0,nan,31.53,0.57,7.000006100000007,7.000006100000007,22.200000000000045,22.200000000000045,231679.0,231679.0,0.0,67900.875,231453.0,0.0,0.0,1.6099999999999994,0.76
26833,small-andmid-sizedoffice,2.0,1993.0,1.0,3.0,21600.0,0.0,21600.0,,77.4,74.7,183.6,174.9,1672142.0,1612514.0,0.0,309836.0,1057205.0,6150.0,614981.0,0.0,nan,40.03,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37574.8125,0.0,52.54052700000011,5289.0,0.0,0.1099999999999999
26838,hotel,2.0,1910.0,1.0,5.0,40552.0,0.0,40552.0,99.0,28.7,35.4,41.6,48.7,1162131.0,1435704.0,0.0,65590.0,223803.0,9383.0,938337.0,0.0,nan,51.4,1.24,17.49999847,18.10000153,42.0,43.4999969,0.0,51744.875,0.0,-14793.093700000029,0.0,192.4599609999996,19284.0,0.6699999999999982,0.13
26847,small-andmid-sizedoffice,2.0,1909.0,1.0,3.0,31432.0,0.0,31432.0,,45.4,45.4,142.5,142.5,1426023.0,1426023.0,0.0,417944.0,1426082.0,0.0,0.0,0.0,nan,9.94,0.12,0.0,0.0,0.0,0.0,0.0,25068.75,0.0,-15684.375,0.0,0.0,0.0,0.0,0.08
26849,retailstore,2.0,1917.0,1.0,2.0,24550.0,0.0,24550.0,100.0,7.4,9.4,14.2,16.3,181491.0,231221.0,0.0,22070.0,75306.0,1062.0,106188.0,0.0,low outlier,6.16,0.24,0.0,0.0,0.0,0.0,0.0,55649.5,0.0,-4550.6875,0.0,0.0,0.0,0.0,0.16
26870,k-12school,4.0,2000.0,1.0,2.0,61052.0,0.0,61052.0,84.0,35.9,39.7,93.7,97.7,2189030.0,2424446.0,0.0,479493.0,1636098.0,5530.0,553000.0,0.0,nan,40.78,0.55,0.0,0.0,0.0,0.0,0.0,5878.125,0.0,-3805.203100000013,0.0,0.0,0.0,0.0,0.1
26883,other,3.0,1908.0,1.0,3.0,25864.0,0.0,25864.0,,30.2,39.1,41.4,51.8,656980.0,850752.0,0.0,29618.0,101060.0,5559.0,555924.0,0.0,nan,30.23,1.15,0.0,0.0,0.0,0.0,0.0,165677.25,0.0,-16574.625,0.0,447.0097660000001,44684.0,1.980000000000004,0.13
26924,mixeduseproperty,2.0,2005.0,1.0,2.0,29508.0,7120.0,22388.0,,82.6,103.6,150.8,175.9,1844825.0,2315310.0,0.0,200881.0,685436.0,11594.0,1159418.0,0.0,nan,66.35,2.15,0.0,0.0,0.0,0.0,0.0,234009.0,0.0,-6174.375,0.0,-493.06445000000167,0.0,0.0,0.6200000000000001
26930,seniorcarecommunity,3.0,1987.0,1.0,2.0,74840.0,0.0,74840.0,48.0,112.8,118.4,231.3,241.6,8442782.0,8860011.0,0.0,1184474.0,4041593.0,44014.0,4401357.0,0.0,nan,261.93,3.27,2.0000015299999987,0.1000000000000014,6.300001500000008,0.2000031000000035,56054.625,144507.75,0.0,16428.593799999973,56013.0,0.0,0.0,0.3899999999999997,0.16
26933,other,3.0,1913.0,1.0,3.0,20992.0,0.0,20992.0,,64.7,83.0,104.1,123.3,1997115.0,2562520.0,0.0,156813.0,535067.0,14621.0,1462070.0,0.0,nan,81.38,3.77,26.59999924,28.00000153,31.00000153,31.700000000000003,997554.5,1303209.25,0.0,16613.296899999987,56667.0,9409.02344,940871.0,50.36,1.39
26939,k-12school,3.0,1925.0,1.0,2.0,22344.0,0.0,22344.0,49.0,62.0,75.9,112.8,127.4,1386331.0,1695951.0,0.0,149440.0,509910.0,8764.0,876442.0,0.0,nan,50.1,2.14,0.0,0.0,0.0,0.0,0.0,15458.5,0.0,-4559.406199999998,0.0,0.0,0.0,0.0,0.1
26956,college/university,3.0,1921.0,1.0,3.0,31900.0,0.0,31900.0,,93.6,113.7,164.7,185.8,2433777.0,2956523.0,0.0,242062.0,825950.0,16079.0,1607861.0,0.0,nan,91.15,2.75,0.0,0.0,0.0,0.0,0.0,297016.0,0.0,-1354.5,0.0,-2519.940430000001,0.0,0.0,0.02
26961,other,6.0,1950.0,1.0,2.0,29417.0,0.0,29417.0,,47.9,56.8,97.0,106.4,1423687.0,1688901.0,0.0,194997.0,665356.0,7584.0,758358.0,0.0,nan,44.91,1.43,2.7000007600000018,2.7000007600000018,8.60000153,8.60000153,84651.6875,84651.6875,0.0,24810.093799999973,84617.0,0.0,0.0,0.5899999999999999,0.12
26986,supermarket/grocerystore,1.0,1997.0,1.0,1.0,31841.0,0.0,31841.0,,383.3,409.4,802.1,824.9,12204922.0,13034804.0,0.0,1784427.0,6088718.0,61165.0,6116456.0,0.0,nan,367.29,10.71,1.300001529999996,0.0,3.599998499999998,0.0,29666.8125,82489.0,0.0,7826.203100000013,26671.0,30.02001949999999,2964.0,0.3399999999999998,0.13
26994,mixeduseproperty,3.0,1988.0,1.0,2.0,21036.0,0.0,21036.0,,125.0,132.7,259.6,267.7,2630101.0,2792341.0,0.0,378628.0,1291931.0,13382.0,1338224.0,0.0,nan,80.08,3.54,1.2999999999999972,0.0,1.800001530000003,0.0,29571.0,99113.5,0.0,1761.7968999999866,5990.0,235.10961899999984,23561.0,1.2899999999999991,0.14
26997,mixeduseproperty,4.0,1999.0,1.0,2.0,32928.0,0.0,32928.0,11.0,165.1,165.1,518.3,518.3,5420552.0,5420552.0,0.0,1588673.0,5420777.0,0.0,0.0,0.0,nan,37.79,0.44,13.599998470000005,13.39999847,42.7000061,42.00000610000001,658832.75,731459.75,0.0,193092.3125,658806.0,0.0,0.0,4.590000000000001,0.36
27007,worshipfacility,4.0,1954.0,1.0,2.0,20039.0,0.0,20039.0,99.0,6.1,6.1,19.1,19.1,122156.0,122156.0,0.0,35802.0,122161.0,0.0,0.0,0.0,nan,0.85,0.02,1.199998470000004,0.0,2.599996950000005,0.0,31389.0,112629.75,0.0,4666.796899999987,15902.0,155.1000979999999,15466.0,0.9299999999999996,0.1099999999999999
27008,k-12school,4.0,1928.0,1.0,2.0,54943.0,0.0,54943.0,95.0,34.5,45.7,60.0,73.5,1976400.0,2613874.0,0.0,190504.0,650027.0,13264.0,1326400.0,0.0,nan,74.98,1.31,0.6999992399999968,0.0,2.4000000000000057,0.0,17923.5,57496.125,0.0,5252.906300000002,17896.0,0.0,0.0,0.1299999999999999,0.1
27013,non-refrigeratedwarehouse,2.0,1960.0,1.0,1.0,44476.0,0.0,44476.0,34.0,28.5,28.5,81.0,81.0,1177257.0,1177257.0,0.0,295252.0,1007440.0,1699.0,169859.0,0.0,nan,16.04,0.26,1.9999969499999963,0.9000015299999973,0.0,0.0,53820.5,87035.0,0.0,-8087.5,0.0,814.4589799999994,81414.0,4.13000000000001,0.3399999999999998
27016,small-andmid-sizedoffice,2.0,1969.0,1.0,1.0,35017.0,0.0,35017.0,56.0,47.3,50.9,121.5,125.3,1418400.0,1526939.0,0.0,302707.0,1032877.0,3856.0,385565.0,0.0,nan,27.68,0.66,0.8999992399999996,2.39999924,0.0,1.7000007600000018,32540.0,81826.875,27984.4063,-5621.703100000013,0.0,237.5,23736.0,3.289999999999999,0.1699999999999999
27080,worshipfacility,3.0,1963.0,1.0,2.0,22952.0,0.0,22952.0,98.0,20.1,25.6,33.2,39.9,462192.0,586980.0,0.0,38901.0,132736.0,3295.0,329462.0,0.0,nan,18.42,0.78,0.0,0.0,0.0,0.0,0.0,7993.1875,0.0,-7195.593699999998,0.0,0.0,0.0,0.0,0.09
27117,non-refrigeratedwarehouse,2.0,1976.0,1.0,1.0,21040.0,0.0,21040.0,38.0,28.7,29.7,59.3,62.4,604591.0,625014.0,0.0,85972.0,293348.0,3113.0,311256.0,0.0,nan,18.58,0.82,0.0,0.0,0.0,0.0,0.0,68341.5,0.0,-17027.625,0.0,-1897.4082000000017,0.0,0.0,0.0
27122,non-refrigeratedwarehouse,2.0,1951.0,1.0,2.0,28032.0,0.0,28032.0,61.0,35.2,34.6,71.4,69.3,1056740.0,1037332.0,0.0,144640.0,493531.0,5632.0,563229.0,0.0,nan,33.35,1.11,0.3000003800000002,0.0,0.0,0.0,7048.0,69712.8125,0.0,-2127.6015599999955,0.0,143.1696780000002,14308.0,0.7099999999999991,0.0999999999999999
27131,distributioncenter,2.0,1974.0,1.0,1.0,25620.0,0.0,25620.0,83.0,18.1,18.6,34.8,36.4,463371.0,475977.0,0.0,56888.0,194109.0,2693.0,269270.0,0.0,nan,15.65,0.58,1.0000003799999997,0.0,3.39999847,0.0,34476.5,140675.375,0.0,10104.296899999988,34443.0,0.0,0.0,0.2400000000000002,0.1099999999999999
27141,non-refrigeratedwarehouse,2.0,1992.0,1.0,3.0,33238.0,0.0,33238.0,11.0,53.2,53.2,167.1,167.1,1769137.0,1769137.0,0.0,518504.0,1769210.0,0.0,0.0,0.0,nan,12.33,0.14,1.7999992399999982,0.2000007600000017,5.7999969499999935,0.7999969499999935,164530.75,331397.75,0.0,48220.6875,164439.0,0.0,0.0,1.1399999999999988,0.12
27142,k-12school,3.0,1912.0,1.0,4.0,27800.0,0.0,27800.0,8.0,107.0,120.8,210.1,222.3,1187058.0,1339654.0,0.0,152071.0,518887.0,6682.0,668192.0,0.0,nan,39.1,1.33,0.5000015299999987,0.0,1.5000031000000007,0.0,19957.0,115906.125,0.0,5848.6875,19888.0,0.0,0.0,0.1399999999999988,0.14
27145,largeoffice,7.0,2000.0,1.0,6.0,706176.0,116827.0,589349.0,78.0,59.5,59.5,186.8,186.8,13256662.0,13256662.0,0.0,3885305.0,13257211.0,0.0,0.0,0.0,nan,92.42,0.05,11.299998470000002,9.800001529999996,35.5000031,30.899996900000005,303420.875,353267.313,0.0,88926.90629999997,303393.0,0.0,0.0,2.1100000000000003,0.18
27162,supermarket/grocerystore,1.0,1998.0,1.0,1.0,33706.0,0.0,33706.0,24.0,275.9,294.1,655.0,674.2,8758063.0,9337022.0,0.0,1626484.0,5549794.0,32085.0,3208500.0,0.0,nan,209.09,5.5,16.99999847,24.9,22.599999239999995,30.89999847,446359.0,654410.125,0.0,17721.601559999996,60457.0,3858.580078,385893.0,20.92,0.83
27184,mixeduseproperty,7.0,1961.0,1.0,2.0,37600.0,0.0,37600.0,,31.2,37.9,55.9,66.3,1174197.0,1426197.0,0.0,121795.0,415582.0,7586.0,758631.0,0.0,nan,43.19,1.1,7.600000024865494e-07,0.0,0.0,0.0,0.0,48609.125,0.0,-250.40619999999765,0.0,0.0,0.0,0.0,0.1
27205,k-12school,5.0,1954.0,1.0,1.0,42128.0,0.0,42128.0,87.0,40.2,46.5,85.0,95.4,1695009.0,1958345.0,0.0,252699.0,862245.0,8328.0,832800.0,0.0,nan,50.24,1.1,0.6000000000000014,0.0,2.099996950000005,0.0,15146.1875,56064.6875,0.0,4439.203100000013,15122.0,0.0,0.0,0.1099999999999994,0.1099999999999999
27231,k-12school,6.0,1932.0,1.0,2.0,44753.0,0.0,44753.0,84.0,53.2,70.5,83.5,105.3,2476833.0,3283592.0,0.0,180168.0,614759.0,18621.0,1862100.0,0.0,nan,103.18,2.25,0.0,0.0,0.0,0.0,0.0,30080.625,0.0,-99.09369999999764,0.0,0.0,0.0,0.0,0.09
27244,other,3.0,1912.0,1.0,3.0,33708.0,0.0,33708.0,,22.4,22.4,60.5,60.5,753784.0,753784.0,138504.0,171825.0,586291.0,290.0,29014.0,0.0,nan,16.32,0.41,0.8999999999999986,2.0000003799999995,1.1000000000000014,2.2999969500000006,21003.6875,45679.0,0.0,378.3984000000055,1273.0,197.1799927,19713.0,1.0599999999999996,0.14
27303,other,5.0,1948.0,1.0,2.0,47237.0,0.0,47237.0,,126.7,126.7,397.7,397.7,6036588.0,6036588.0,0.0,1769223.0,6036839.0,0.0,0.0,0.0,nan,42.08,0.34,2.0000007600000025,2.0000007600000025,6.400000000000006,6.399996950000002,42534.125,63396.1875,0.0,12465.703100000012,42512.0,0.0,0.0,0.2999999999999994,0.12
27365,k-12school,6.0,1989.0,1.0,2.0,57298.0,0.0,57298.0,82.0,31.0,36.7,97.3,115.3,1886007.0,2235509.0,0.0,552757.0,1886085.0,0.0,0.0,0.0,nan,13.15,0.09,0.9999992400000012,0.0,3.2000031000000035,0.0,38722.5,126689.875,0.0,11348.906299999971,38667.0,0.0,0.0,0.2699999999999996,0.16
27378,supermarket/grocerystore,4.0,1997.0,1.0,1.0,76585.0,38585.0,38000.0,16.0,338.3,354.4,784.3,792.2,14019615.0,14689893.0,0.0,2494377.0,8511168.0,55088.0,5508800.0,0.0,nan,351.9,4.12,2.9999996200000005,0.7999996199999977,9.60000153,4.10000153,81301.8125,81301.8125,0.0,24705.898400000005,84283.0,-30.40991200000008,0.0,0.4199999999999999,0.07
27381,worshipfacility,4.0,1938.0,1.0,3.0,26373.0,0.0,26373.0,94.0,19.6,19.6,38.2,38.2,517877.0,517877.0,0.0,65068.0,222021.0,2959.0,295865.0,0.0,nan,17.26,0.62,0.3000007600000032,0.0,1.0999984700000027,0.0999984700000027,7564.593799999973,43741.59379999997,0.0,2216.796899999986,7546.0,0.0,0.0,0.06,0.08
27389,small-andmid-sizedoffice,3.0,1956.0,6.0,2.0,75868.0,0.0,75868.0,,40.5,42.4,127.3,133.0,3075425.0,3213768.0,0.0,901356.0,3075553.0,0.0,0.0,0.0,nan,21.44,0.11,3.5000015299999987,2.7000007600000018,6.60000153,4.600003049999998,77105.625,139260.3125,0.0,9251.2969,31548.0,455.47998000000007,45541.0,2.6400000000000023,0.2
27406,mixeduseproperty,3.0,1947.0,1.0,2.0,21656.0,0.0,21656.0,,85.0,94.2,161.1,170.8,1840259.0,2040000.0,0.0,218292.0,744845.0,10954.0,1095445.0,0.0,nan,63.37,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-203775.5,0.0,-21414.53516,0.0,0.0,0.0
27455,distributioncenter,7.0,1921.0,1.0,3.0,23040.0,0.0,23040.0,,22.7,28.6,71.4,89.7,524053.0,658042.0,0.0,153591.0,524074.0,0.0,0.0,0.0,nan,3.65,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13204.093699999998,0.0,0.0,0.0,0.0,0.1099999999999999
27456,other,7.0,1956.0,1.0,2.0,36771.0,0.0,36771.0,,157.8,153.8,495.4,482.9,5499121.0,5360060.0,0.0,1611700.0,5499349.0,0.0,0.0,0.0,nan,38.34,0.4,0.0,0.0,0.0,0.0,0.0,7006.375,0.0,-9494.296899999988,0.0,0.0,0.0,0.0,0.09
27482,non-refrigeratedwarehouse,1.0,1977.0,1.0,1.0,24024.0,0.0,24024.0,,14.9,16.4,46.8,51.4,357915.0,393428.0,0.0,104899.0,357930.0,0.0,0.0,0.0,nan,2.5,0.04,4.700000380000002,4.199999239999997,14.700000000000005,13.100003049999998,151952.8125,206337.125,0.0,44535.0938,151924.0,0.0,0.0,1.0600000000000005,0.12
27488,non-refrigeratedwarehouse,1.0,1953.0,1.0,1.0,42420.0,0.0,42420.0,40.0,19.0,19.0,43.8,43.8,805751.0,805751.0,0.0,141962.0,484395.0,3214.0,321375.0,0.0,nan,20.44,0.43,0.2000003800000023,0.0,0.5,0.0,5392.3125,55847.375,0.0,1580.4063000000024,5361.0,0.0,0.0,0.0300000000000002,0.1
27494,distributioncenter,1.0,1979.0,1.0,1.0,36982.0,0.0,36982.0,,9.2,10.5,24.0,26.0,338923.0,390007.0,0.0,74588.0,254503.0,844.0,84430.0,0.0,nan,6.26,0.14,0.8000000000000007,0.0,2.39999847,0.0,27531.5,70706.875,0.0,8069.0,27497.0,0.0,0.0,0.1900000000000004,0.1
27504,non-refrigeratedwarehouse,1.0,1964.0,1.0,2.0,23400.0,0.0,23400.0,,19.2,20.2,60.4,63.5,449955.0,472762.0,0.0,131874.0,449973.0,0.0,0.0,0.0,nan,3.14,0.05,0.0,0.0,0.0,0.0,0.0,16078.0,0.0,-6865.0,0.0,0.0,0.0,0.0,0.1
27532,other,7.0,1948.0,1.0,2.0,30720.0,0.0,30720.0,,63.8,81.2,100.9,120.4,1858029.0,2364396.0,0.0,138641.0,473062.0,13850.0,1384986.0,0.0,nan,76.85,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14787.796899999988,0.0,0.0,0.0,0.0,0.1
27553,non-refrigeratedwarehouse,2.0,1972.0,1.0,1.0,23232.0,0.0,23232.0,,7.5,7.5,23.6,23.6,174969.0,174969.0,0.0,51280.0,174976.0,0.0,0.0,0.0,nan,1.22,0.02,0.0,0.0,0.0,0.0,0.0,35523.125,0.0,-831.0936999999976,0.0,-345.1000979999999,0.0,0.0,0.03
27554,non-refrigeratedwarehouse,2.0,1974.0,1.0,1.0,35046.0,0.0,35046.0,100.0,31.7,32.9,85.7,85.7,1030150.0,1072356.0,0.0,239582.0,817486.0,2127.0,212698.0,0.0,nan,17.0,0.38,0.0,0.0,0.0,0.0,0.0,35278.0,0.0,-1578.4061999999976,0.0,0.0,0.0,0.0,0.09
